token_currency,token_issuer,dex_tx_count,overlap_tx_count,amm_rows,amm_tx_count,amm_unique_ledger_count,clob_leg_rows,clob_tx_count
4D4F4E444F000000000000000000000000000000,rsmMjqbSNzgP2vpRm2wk15yAoDgL94z7cA,2,0,2,2,2,0,0
534F524154410000000000000000000000000000,rsZUxtAQ1GkyNQDexKpqeCjTp7c5iEmHq8,2,0,2,2,2,0,0
44594E414D4F4E00000000000000000000000000,rBHzZvkV25S9TJoFm1n5jA25VRxB4yvfJy,2,0,2,2,2,0,0
5449424249520000000000000000000000000000,rrhfZpJRNbvAmtcUTaSijopHpH5Nc5UpDf,2,0,2,2,2,0,0
4252454400000000000000000000000000000000,r4txbbCZDF5QR24SFU5eEZa1J8VaQ8QZkX,2,0,2,2,2,0,0
444F4C4F00000000000000000000000000000000,rEhCPbvAHrjVRt5iMGqU63riHuYGAXzXww,2,0,2,2,2,0,0
5852505741564500000000000000000000000000,r43y1oPnUZLowSWWYXNxmMFgMAiASt7GeA,2,0,2,2,2,0,0
5357494600000000000000000000000000000000,rH3buf6fPfp2mDkQ1ShrDFf5HKKSEBpwRk,2,0,2,2,2,0,0
42415254534F4E00000000000000000000000000,rfdTCXUNPQCzqzTjYFH1dDRsxfYRbAppT9,2,0,2,2,2,0,0
50554D50534F4C00000000000000000000000000,rL6UiLRXvJE5rp4Fh35R6djgR1pSM8A67K,2,0,2,2,2,0,0
4665644300000000000000000000000000000000,rsSntX75pShhVZb3NjCb1r9fP1sqGvHvVR,2,0,2,2,2,0,0
465A434844000000000000000000000000000000,rKbxA9gQWr6LHYYk4JZYyBNc4SrTgRk5nR,2,0,2,2,2,0,0
42464C5000000000000000000000000000000000,rw6iP7zcraV8fpSjvpntYK3dVVwEPqcaLz,2,0,2,2,2,0,0
4D454D4500000000000000000000000000000000,rs5K2Un4NbbKvotWySSnBE34zhCPppxUEN,2,0,2,2,2,0,0
6562656174000000000000000000000000000000,r3NAKtg3b5XUndNfuXwEHm3JjPcrhSMB7a,2,0,2,2,2,0,0
xGP,rNR6D2AfXAkeSQfHvrnsF1Bcvqjq1JNeDL,2,0,2,2,2,0,0
XSG,rXSGuKAkUGkPL6iUMJWX1Fi5bogsVYPMs,2,0,2,2,2,0,0
WOX,rHSinRYo7V3h2769zueW3ke7V62zyvFwzu,2,0,2,2,2,0,0
4642415200000000000000000000000000000000,rhzEEPEc1TVhsuy1YDsgPv3H4YYDcd3Q95,2,0,2,2,2,0,0
4B6F6E7374616E74696E00000000000000000000,rf39hLK5JoVkCHUVsTptAuexXnbEg1fhg4,2,0,2,2,2,0,0
4B656B6975730000000000000000000000000000,rDTibFVpfRtLgQMEKSC5JwySMMn2P3JH9Z,2,0,2,2,2,0,0
TPC,rG5V4BAhSAb8LHQwZpTa13FrtNwygF1AEd,2,0,2,2,2,0,0
5852504157530000000000000000000000000000,raRbQ1WCp8StPEKY7kLkP3XSFCwD9nY9R2,2,0,2,2,2,0,0
4957415253000000000000000000000000000000,rs3xAbCKDipVTtyHktUTEnowKByaZ29uJf,2,0,2,2,2,0,0
5348475400000000000000000000000000000000,rJP3TPSUkn8wYGPX51WqBGWgHDyw8TTEPf,2,0,2,2,2,0,0
424A504700000000000000000000000000000000,rJ7nSuCUJr5AzndK6fZ8G34WxegzdKN2os,2,0,2,2,2,0,0
585250464F554E44455200000000000000000000,rMf9fpUWyFFWZGvcKbAQvX4Zmb4GbRsmpW,2,0,2,2,2,0,0
7843495600000000000000000000000000000000,rUampeA54U7Fcfwp5cxrRarS37eiaT44HB,2,0,2,2,2,0,0
454E4F4F00000000000000000000000000000000,rhGeU1dE1kTsVtbFppvaCrBpyyVurtbUVf,2,0,2,2,2,0,0
4D434C4200000000000000000000000000000000,rUhbsURd3qTvVe9gFkbs3Ldr62bTQEemky,2,0,2,2,2,0,0
5550435800000000000000000000000000000000,rBFFNDS8DGidPThPGACyTgCyvciyJqeDXo,2,0,2,2,2,0,0
554E444541440000000000000000000000000000,raEXgS2JakhHQaBjaJPp4ab8i1y9oick2q,2,0,2,2,2,0,0
4D6F7270686F0000000000000000000000000000,rwgBJhNSPj6iUHDPoy35Q3hhJ2ZYZ11dPQ,2,0,2,2,2,0,0
5445535432000000000000000000000000000000,rnba2dGBq3wu9igbfuam4fggaYy2f8k5zW,2,0,2,2,2,0,0
4D72506F6F6C0000000000000000000000000000,r4vgfUbRif3vwEY3Y2oDVL4vyBvVjLBuKh,2,0,2,2,2,0,0
5847414E47000000000000000000000000000000,rDSPSgBx2gLvQhDnXLRLAMS4RnKPrvZqAP,2,0,2,2,2,0,0
5852506565000000000000000000000000000000,r95aZmg9f6UU1CUApwS8V2hmejWrq5ESd3,2,0,2,2,2,0,0
5852504D454D4548554200000000000000000000,rEbXTXgKbC1rnnCWqmxu1nqySc3x9yuMe5,2,0,2,2,2,0,0
424F4E4400000000000000000000000000000000,rMNLqN16SsjboRJcDAL2q5dyf5tD6d7ADH,2,0,2,2,2,0,0
5343484D50000000000000000000000000000000,rDynju187WaawAhdrVDrZ9txjokRyJTL3T,2,0,2,2,2,0,0
{X},rfuFmyQpppwonxmNn1uvvkXajmPaDEzQkF,2,0,2,2,2,0,0
4D41545249580000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,2,0,2,2,2,0,0
424144554E000000000000000000000000000000,rLvUvUzGW59F2xwHh9pBhDHH3vWDTYajpU,2,0,2,2,2,0,0
4B44524941000000000000000000000000000000,rNjbL1VRJ58vFPQ4EvTazo5m9nzaKxj7C,2,0,2,2,2,0,0
MXE,rnwHSt2ANZW6zbysW3W3T8XZb5BLgYXuqR,2,0,2,2,2,0,0
LDO,rBfB5pE2Q4HDVEUABRMjmWQBsMc61iBSHq,2,0,2,2,2,0,0
474947474C455300000000000000000000000000,rsvqmfGkkf46qr7KJKmTFGhwykfAAMic3K,2,0,2,2,2,0,0
54414E4749424C45000000000000000000000000,rNve9YsRvryzFdh354kFmUWJ6sdEbnnwFy,2,0,2,2,2,0,0
FTN,rK44anLk9CtUEmM3gR8LKWo7RXHd1v8N7i,2,0,2,2,2,0,0
54414957414E0000000000000000000000000000,rEdQcajpuHsNjFwqJeKFyVwY3L3fZTCE9S,2,0,2,2,2,0,0
SEN,rapt738yT5dUkC7NFiXwjGC3SnYjqABGK3,2,0,2,2,2,0,0
444F4758524950504C4500000000000000000000,rB6eg61uaiQAUEHq9qd1ssZkR7d3dXSLE,2,0,2,2,2,0,0
426F6F4861000000000000000000000000000000,rHHx8KcuywE9XovSmkJYWB9xgjsKDXn5w2,2,0,2,2,2,0,0
5553445400000000000000000000000000000000,raXb5MJSeHRB167keFY95tjFpiNx2sBQyk,2,0,2,2,2,0,0
040,rDCb5LP6eciqF5wrZSFiSHo1ZsenfW6S91,2,0,2,2,2,0,0
XRC,rJounx2Z4ZPDubmF69K3SzwgAF6knbGeqn,2,0,2,2,2,0,0
ZKJ,rHm3iLna84a19nxBPr6UYpDrueuzAXi6aH,2,0,2,2,2,0,0
4945524600000000000000000000000000000000,rKn46gQ1jqvDD9y6t8RMbbARj9PFA8eGpj,2,0,2,2,2,0,0
4150455F58000000000000000000000000000000,r3DshG1Rcb8SRK5raoeASQnPzRGJR13HBe,2,0,2,2,2,0,0
464F464152000000000000000000000000000000,rJLANKzvJMfbVbMGRDgfut7UfFa3PiXaCT,2,0,2,2,2,0,0
43484E4500000000000000000000000000000000,r95AygC94jRvceKPhsdjTTXGGHam5cH6cV,2,0,2,2,2,0,0
BDX,r4MMHZY7DFk5U2FrqwFBjuMCPtx2FN1uQk,2,0,2,2,2,0,0
415045544F474554484552000000000000000000,rKmFu7oDtQWVm82cZ986Qfw5QQaqFKZAQe,2,0,2,2,2,0,0
4675636B00000000000000000000000000000000,rPUepjCBPHErvrvMeQwe1nXELCfuCFFBtU,2,0,2,2,2,0,0
43524F5700000000000000000000000000000000,rPbpCzoMo72Qx1HDkGXjgrqYhnrUkme7Ns,2,0,2,2,2,0,0
LPT,rskL7NFbVv4ggqSupbyjCkVizncqYDtPsn,2,0,2,2,2,0,0
426F6F4D00000000000000000000000000000000,rfZN3bCXDoTjrSAUG45nMVAYPKpJKGZpjT,2,0,2,2,2,0,0
XPQ,rp3oAG6oPRuSFYLJiVUNQMdcUoj6t7jx1o,2,0,2,2,2,0,0
5465646479000000000000000000000000000000,rEinD7mACpiEBAN8k4QxfqBu4EDaCjiaR1,2,0,2,2,2,0,0
4B4F5A5900000000000000000000000000000000,r9m5Xpwecedt22GqkQ9dm8NmoFNNgzbtxw,2,0,2,2,2,0,0
4C4951554944474F4C4400000000000000000000,rL5ye9QxNz4PcfazgdkLBQGqG8Dmahnhy6,2,0,2,2,2,0,0
414E445900000000000000000000000000000000,rHM9oSzRiWRLezk5nsDs9pk9aqosJ7pvNm,2,0,2,2,2,0,0
BIO,r9M87dYsUZxmpJHc4tiGSb8RjSFEvaEXZN,2,0,2,2,2,0,0
AKT,rBnFQQgZz8RkwSHBMHt58pWbQPwLrRqN5F,2,0,2,2,2,0,0
5669766F506F7765722058525000000000000000,rViVoD6SzMWbuoFyFzCyH7nTwnX65hR3m,2,0,2,2,2,0,0
587270476C4F62414C0000000000000000000000,rUNWyECfDq8B4sLPh5AMF4btPoNNPDHjkG,2,0,2,2,2,0,0
UZI,rs2Q9EgrdAWnq6snNvAjdBNyb1d5otuJhh,2,0,2,2,2,0,0
4C65646765724865616473000000000000000000,rmk22bSfAGTL4jdnxssxEfZUeqQUNH5yL,2,0,2,2,2,0,0
585250636F6D6D756E6974790000000000000000,rMm1C6fcuf3bkjhsTXLTCLdUpt2kijjwHc,2,0,2,2,2,0,0
5241434E00000000000000000000000000000000,rHqpj6bME8XgACJnSsZYCbkKVDbvdVNL3Y,2,0,2,2,2,0,0
434841524C494500000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,2,0,2,2,2,0,0
5359525550000000000000000000000000000000,rhJJSHA5jpARLqLfbapC38HBYx82Q1fTPu,2,0,2,2,2,0,0
56434F494E000000000000000000000000000000,rat1p8ekACirWm5LMnPy6Qpf6nSSKyneg4,2,0,2,2,2,0,0
49414D45564F4C00000000000000000000000000,rDQuPXQdsbzWBnPkbiRuXExgSLQX3xKCLG,2,0,2,2,2,0,0
4D494C4B00000000000000000000000000000000,rHLmXCKwgGhYFuepipt6UWhNdRzkB7aLtP,2,0,2,2,2,0,0
535041574E000000000000000000000000000000,rDd2Jx5EmpSfQ55zQobx6N5HcRLP4LyRjY,2,0,2,2,2,0,0
OWL,r4zGC6b1NCto2LouruPokVAu7PgAYKbrfe,2,0,2,2,2,0,0
414B414F4E490000000000000000000000000000,rMCGGewVMRUQ577YdT46cWkuU4FwjHEu4K,2,0,2,2,2,0,0
526F676572000000000000000000000000000000,rp5GYumhKMKS46RvUvz1RknJtgmZ5WfzMB,2,0,2,2,2,0,0
42494C44544B0000000000000000000000000000,rP6apEyw81owP4LSTocLZTRzV3QwVcMEfK,2,0,2,2,2,0,0
TSC,rh7i4doKUav5GaATsLcE62FsxCV8wjrSxB,2,0,2,2,2,0,0
5041575000000000000000000000000000000000,rEF6mFr373ok8oKkqQGV54azD9ruX8uKU7,2,0,2,2,2,0,0
6D5852506D000000000000000000000000000000,rDUjTYZFWKzZyJ2ySLm5nZm1tKAb7KE6jv,2,0,2,2,2,0,0
4241424300000000000000000000000000000000,rs9wtTiYQuyMsaP8YgutWhodXbk8ApCvNW,2,0,2,2,2,0,0
CFX,r91iyRQ5yQX1CP2dkacd3ckmyn5cMt9PhJ,2,0,2,2,2,0,0
47726F6B585250767342544376616C7565000000,rnyHXBVZcSiLyvrpHHFbPkpbFKzJwdXKzK,2,0,2,2,2,0,0
USA,rJsDMMdH9GVZdyP7VConpz1RiMN5TD9UCp,2,0,2,2,2,0,0
4252455454000000000000000000000000000000,rGbk7zzVnnHu3im3XKgLMSJJUezCLH6CAf,2,0,2,2,2,0,0
474F4C4458525000000000000000000000000000,rKYhHYaSLEY1EvGNQoaTpNA6dCYfoJQ54F,2,0,2,2,2,0,0
474F445A00000000000000000000000000000000,rDzq9aBLaa4fao4DAvzLFmci51dCBjpcEt,2,0,2,2,2,0,0
XIF,r4XEoJYnfvs8jRUGPoDuSXiVARHankTA91,2,0,2,2,2,0,0
585250657665724E6F7274680000000000000000,r9EZXCKt3kbzsgiWqWhDvxdN7sAqrQdRwd,2,0,2,2,2,0,0
ZRX,r4kJs6XxGdN9AbyfEhTqfPHjLQMFi5NwYy,2,0,2,2,2,0,0
434142414C000000000000000000000000000000,rahcggFTQsSwPiaWKK2k2amisrsUJXY2hw,2,0,2,2,2,0,0
4152434841580000000000000000000000000000,rDyvZCctE1fwqswWpGEfHhHiMPvtzXfuZM,2,0,2,2,2,0,0
45564F4C00000000000000000000000000000000,rMDCo35WsB6yq62ybNgxTgc5U7aLwNHkgh,2,0,2,2,2,0,0
4372797000000000000000000000000000000000,raPBEAwErbn6ak962pgK1E6x9dFG7Espuo,2,0,2,2,2,0,0
48616C6C6F57696E000000000000000000000000,rGyUF4poeT9AisEuBmSmwWrMVpijbAPDD5,2,0,2,2,2,0,0
5061756C00000000000000000000000000000000,r39v5n9EG5im8Vni2JurgZJVpfTAveiCC5,2,0,2,2,2,0,0
GMA,rGWTzPdDkbDTHTvp7k3rAN8VtXqUwxLS2h,2,0,2,2,2,0,0
4D41434B59000000000000000000000000000000,rfS6sxXfB6rXcw1Lt4L3zqQXcgP2ndxs2s,2,0,2,2,2,0,0
424F4F4D00000000000000000000000000000000,rNMtpbeB86ePGVZRjggA3FyHJCpcLXV9T7,2,0,2,2,2,0,0
424954444F470000000000000000000000000000,rHByAPEHi5J3vT9Ta6cYeBHaVv8dj7MSqS,2,0,2,2,2,0,0
5856475852504C00000000000000000000000000,rGpu4cCPZniPq3zmoQ5ufst8DxnFtge3KY,2,0,2,2,2,0,0
506C734169640000000000000000000000000000,rUYL2PLck4dC6j2ziYJkHmhnPsNphKb8Jk,2,0,2,2,2,0,0
585250424E4B0000000000000000000000000000,rfQ4EooGNoaJBHdCLu7RoCHZXUiUYuHXRJ,2,0,2,2,2,0,0
47726F7700000000000000000000000000000000,rERqX98jKhftp8Zq4NZ8XzVUoLGhXhPdWK,2,0,2,2,2,0,0
5350494E00000000000000000000000000000000,r4iHC559cJ2CeaFVMBuLK1MnA477McM4Ho,2,0,2,2,2,0,0
434F4E4649524D45440000000000000000000000,raYiQow8gfLYi61g1tmhkYh5bFDdq7o2Re,2,0,2,2,2,0,0
4A4F4B4552000000000000000000000000000000,rK1e82bJHHbyRtSeRDWfBYFiMQNv47xnps,2,0,2,2,2,0,0
ADV,rPneN8WPHZJaMT9pF4Ynyyq4pZZZSeTuHu,2,0,2,2,2,0,0
5852434C00000000000000000000000000000000,rGrn1vLVv9d6xD68pXcSekpCWAY6MsS7U6,2,0,2,2,2,0,0
424954434F494E00000000000000000000000000,rEk4j4wX5UZJhqDShb21D94WorWQ3AaHAP,2,0,2,2,2,0,0
4341544749524C53000000000000000000000000,r4YxaApGnrRradjkHNZokSAxqqxzH1hysj,2,0,2,2,2,0,0
46524E4B00000000000000000000000000000000,rp5UnmwkJxDcYAx1ZjazsYKyTXS1MLx8Bw,2,0,2,2,2,0,0
48554C4B00000000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,2,0,2,2,2,0,0
587270496E646578000000000000000000000000,r3h7x2yqMLQ74rYpEAXkP38XMdkXsBXdVn,2,0,2,2,2,0,0
524F415200000000000000000000000000000000,r3g9DuWNyBsNBaME8BtNFJz7gTP5Qmefba,2,0,2,2,2,0,0
4259524453000000000000000000000000000000,rpnWKyY2S65eTzU4hy9iH5KED8GcjhW9fS,2,0,2,2,2,0,0
545552424F000000000000000000000000000000,rw4faj3fodK57f9NkixMbPCgrM498pDudC,2,0,2,2,2,0,0
5852504469760000000000000000000000000000,rGBij5AQ8g7ASGJ9fDoF9urckUgRZ5mhXN,2,0,2,2,2,0,0
4C47435400000000000000000000000000000000,r3tUN4Ujk1rvX86w7Lc5o5XzPDXfebayW5,2,0,2,2,2,0,0
4F56505000000000000000000000000000000000,rJ61C6HFUfn7bdsxxswoEyK7GKrcweXJ7M,2,0,2,2,2,0,0
424F4D4200000000000000000000000000000000,rHk7TVR4cH1ZrkMdiQK1dqxfJ5LfL5r4xT,2,0,2,2,2,0,0
244E444100000000000000000000000000000000,rNj9b6iwaFoWmiWiZAE4gTvWfKSGcC9kBc,2,0,2,2,2,0,0
585250424F4F4D00000000000000000000000000,rLCHKGM1LQCzcsh4GgGuLSSRSrzWTSkkY1,2,0,2,2,2,0,0
5072657070790000000000000000000000000000,rKwoih9iuLLNCfM7kShux2jbyStaGiHGCr,2,0,2,2,2,0,0
50726F7079000000000000000000000000000000,r4xXvtfHxFSvs9hSDRWDy61MSmVW6eCXa8,2,0,2,2,2,0,0
4341444500000000000000000000000000000000,rHA2nGhLgLvYmsrrRWx2z8CqX2b3gqjvR2,2,0,2,2,2,0,0
TRP,rnmLN4XymCErqiUafCvdRZc5deKLXgP91L,2,0,2,2,2,0,0
2458525000000000000000000000000000000000,rGacF6k93xBaPPpcKjj2DPuLcNanbpSoGk,2,0,2,2,2,0,0
546F77656C696500000000000000000000000000,rBKYWzvaU8qtTvP6y2TXXi1PAVm7pkEgca,2,0,2,2,2,0,0
4D4F535800000000000000000000000000000000,rBVw25aLTCVtdY3NSahAhPwqYVHru1aTMo,2,0,2,2,2,0,0
546F6B656E466900000000000000000000000000,rUdhQNBsXuvYEzJAKUSjMfTGNSEd76SFa1,2,0,2,2,2,0,0
504F4B4559000000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,2,0,2,2,2,0,0
5452455852500000000000000000000000000000,rNbkcBRtqcei5rZT57qdq3fBi68k76c38Z,2,0,2,2,2,0,0
444F474558525000000000000000000000000000,rMphfjQkoLSVrNfwdP9WkBdeJ5NVVvn4No,2,0,2,2,2,0,0
4245454600000000000000000000000000000000,rKtefDS6jM5pQrwfygwu49o8EWYZUpRnRb,2,0,2,2,2,0,0
4652494747410000000000000000000000000000,rU88yY2u1cMcG9YqN1LC5848CsqFaYFFsi,2,0,2,2,2,0,0
465748414C450000000000000000000000000000,rQGsqohWZzbbxSrUtiJJHkn81wu4VzugMD,2,0,2,2,2,0,0
EVA,rLA5L7fftSE9ETisorGui6ckUTjjEVdgFz,2,0,2,2,2,0,0
24544F5259000000000000000000000000000000,rG3u7gKEwH1U8NuSKaFyWPbnNiSuuEzzbV,2,0,2,2,2,0,0
4841425300000000000000000000000000000000,rHJZisDHJZNSZxTZWuVvD6krXCzFpKRsUJ,2,0,2,2,2,0,0
48415348544147436F696E000000000000000000,rHashTaG41RvVaWAfsK6rtHwBuca3vP82b,2,0,2,2,2,0,0
5350414345580000000000000000000000000000,rKGEacBFcfsVLL2tAQeyjFVPXy1Q4ewDSK,2,0,2,2,2,0,0
GUN,rUuutj8nq9Xku7pTQkQgPc5ncSiwGfLxkg,2,0,2,2,2,0,0
78474D4400000000000000000000000000000000,raMWeDFT66RAcc6tBvW4H1ctCrJ7TYt7Sc,2,0,2,2,2,0,0
43484F4E4B590000000000000000000000000000,rUopudmXzK38SRdr1m4LDZUSJcHkfoEXdA,2,0,2,2,2,0,0
4241425946555A5A590000000000000000000000,r4rr1Xb4DPQicT2svvTPj41Su26TMV3jXE,2,0,2,2,2,0,0
5452554D50000000000000000000000000000000,rNRh1YobQDUuFyiXnUY9NJB7b2MLDJJGHg,2,0,2,2,2,0,0
4E56494449410000000000000000000000000000,rEnsPAKFK7LBVBciaCyQ4mCQtMzkpwsVe2,2,0,2,2,2,0,0
4D504C5800000000000000000000000000000000,rNB4LramDyL6gtcbgQZPT4rosCGvPAXE33,2,0,2,2,2,0,0
43454C4553544941000000000000000000000000,r4hz6hJfvHDRKqe8Q1rp8EA3aGn1mUvzk6,2,0,2,2,2,0,0
4348455800000000000000000000000000000000,r9fyHTJvNJZVb1xYxa2mNwFUFbMkbd5Jox,2,0,2,2,2,0,0
4C754C7500000000000000000000000000000000,rNcN9DAgkHN1McsX136GafTMVBTAsRB4Nz,2,0,2,2,2,0,0
524C455552000000000000000000000000000000,rL7N54C5X3dSQFmP5iDgt594u4eqHSr3xb,2,0,2,2,2,0,0
47617465546F6B656E0000000000000000000000,rVxex3zYPrG67CXsF6ACFGJ7wafCEZ8BU,2,0,2,2,2,0,0
47554D4259000000000000000000000000000000,rKxBBMmY969Ph1y63ddVfYyN7xmxwDfVq6,2,0,2,2,2,0,0
B0B,rp3qSB2zvNP9RkUTm21tU3jD2jkpoPzuTr,2,0,2,2,2,0,0
5255444459000000000000000000000000000000,rDtM7HVQE8D6gBtdjBBpjjtKpvxhWt8iDq,2,0,2,2,2,0,0
5447575400000000000000000000000000000000,r3eNmko7SwZ8xRdrGjWjRJb97RTJ1jj9sg,2,0,2,2,2,0,0
536B797065000000000000000000000000000000,rwFrR2r2SbXrSaL4aeTjVhFp5udVYeFaqd,2,0,2,2,2,0,0
574C464900000000000000000000000000000000,rQnfTTCRmUch2Wk7nEVzkAjW2RtDZ52Tt5,2,0,2,2,2,0,0
414E4F4E00000000000000000000000000000000,rJFS5mfi4NECckMbG6oNptiiB7mKmP3hG,2,0,2,2,2,0,0
50434F524E000000000000000000000000000000,rDEnjZxDLvvdpMfZzdfpALqDAEdYv3PBXh,2,0,2,2,2,0,0
414D45524943414E58525042554C4C5900000000,rpqiP3jhDWT9XxZBRR1NfgYhDsm5caNXor,2,0,2,2,2,0,0
4249544D4F470000000000000000000000000000,rB2hby1598GzhVa2LzW6XartKbYRY9TX2j,2,0,2,2,2,0,0
4445564D4F4E4B45590000000000000000000000,rUeszpY7y6k5zBzmJF6QRGRmmc6fVsvhcx,2,0,2,2,2,0,0
5852505546460000000000000000000000000000,rU3inVXvxLQZEz6BFo4uJRzbqsiiivJF4G,2,0,2,2,2,0,0
L3X,rJUcFtzXGGnNfvsxYp9wVUmwmZikr8gS9G,2,0,2,2,2,0,0
5645436861696E00000000000000000000000000,rH1RKzEQ9pQT9z8NYg3695qckLm58DFjjs,2,0,2,2,2,0,0
TAR,rthznHxrwyhGe8vxE49NkR5ZzRXExagBx,2,0,2,2,2,0,0
4F50454E434F494E000000000000000000000000,rGZiFu3jHkgvCm1eEEJcfhmzsvkz5MRTJQ,2,0,2,2,2,0,0
5A415A4100000000000000000000000000000000,rMcMYLqJhUtoJYu45aHvTPCuagAWsZKyfJ,2,0,2,2,2,0,0
4D616E73696F6E00000000000000000000000000,rUhh4vyDksmmBtYnAzrsNnjbPvpZ6KrhaB,2,0,2,2,2,0,0
594C4F504F000000000000000000000000000000,rNy1Z43JGGjEToJmdqR7Hn7MWJcfK5ihgL,2,0,2,2,2,0,0
5A4F494E4B000000000000000000000000000000,rpa7qUSgVjVz9348fqftfh2e77nb23Ebzh,2,0,2,2,2,0,0
457665726E6F7274684361706974616C00000000,rNGvH6e8PSShegQsmWHasArHk5ASjf4VDQ,2,0,2,2,2,0,0
554C54494D410000000000000000000000000000,r9pyL43GWg1sgZ5fTYfvmMzwMZ6WTbSHfg,2,0,2,2,2,0,0
5852505054590000000000000000000000000000,rMq6Vk7ZdTd2ABKnJSXtUn5UHwFhkGE7TM,2,0,2,2,2,0,0
5041525259000000000000000000000000000000,raFfm8ihTX65ToJCdBE55dg5WvfgJXCHnk,2,0,2,2,2,0,0
4B4F4D5045544500000000000000000000000000,rhE2mx34GPb8wa3NnQYurNNQbdWH4JYxDc,2,0,2,2,2,0,0
536F6974426567696E7300000000000000000000,rHneeBL3cN5wXkPAKwQRjnWDE3rY2fJD1R,2,0,2,2,2,0,0
4D45544178000000000000000000000000000000,rpTcXVBB9iD2aaKA6x6kmsbNZBoLf92sH5,2,0,2,2,2,0,0
WAL,raD7F1bgvhHkBi2J7CymZeLJbhvjVvNUp8,2,0,2,2,2,0,0
50524F5645000000000000000000000000000000,rUd25ZRfi5scj8Dj6L4RjnKevkTCUiMkjf,2,0,2,2,2,0,0
TTM,rsPiSPeBaBgJ5sSwD23EH15srWJhfALf5f,2,0,2,2,2,0,0
52504C4B00000000000000000000000000000000,rwkuK2o2BSNcbis2b4XbgpXj7VF3TyAcan,2,0,2,2,2,0,0
VSR,rUR8eKFFPVb4eqZZFtsHj58c6LPfPJgqYM,2,0,2,2,2,0,0
MTG,rpyicF7SeabUazX61YHZbMNBPbqw2AZjPt,2,0,2,2,2,0,0
41564E5400000000000000000000000000000000,rJKYSFhCmz56KTxPrFkxZVR4AJg2SzFSfu,2,0,2,2,2,0,0
5341524700000000000000000000000000000000,rKv177tEABmhFydH1FJ7oydrnw6fA93V3m,2,0,2,2,2,0,0
58477265656E456E657267790000000000000000,raJVkWUcD7sB448et36S3qcG8iyPcJaxY3,2,0,2,2,2,0,0
41544D5852500000000000000000000000000000,rfH39CPbNqgdd96gRB6PNWq9SdrjAjXgkw,2,0,2,2,2,0,0
58456767706F7374657200000000000000000000,rpTgU9D4qPmEN527RpHUonZxxerSxmnMWB,2,0,2,2,2,0,0
DOC,rPtRWEvn79UdEtkH4xuFcBSFKx7ezxxAcJ,2,0,2,2,2,0,0
53544F434B530000000000000000000000000000,reQNLvJD2QgEsBtZ3t9SNrrxQUytiGsQG,2,0,2,2,2,0,0
5250455000000000000000000000000000000000,rM4f7NqtSzb8rVc5KHWHYUcoYKMc2RTwGh,2,0,2,2,2,0,0
333231797567656C626172616562000000000000,rGABvgHQgd95Wrhisx8e3yNKoEivoeH1d8,2,0,2,2,2,0,0
5842415400000000000000000000000000000000,rLXVvxGTrJwHrKf7k5iLovVeA8BaA3XRfF,2,0,2,2,2,0,0
555A494C41540000000000000000000000000000,rBbBLmWQRi71tCAAvMtzWiZXiMArPUAppM,2,0,2,2,2,0,0
464F544300000000000000000000000000000000,r3o4vDHBoFgkvPKrFimhpai2sa9SSLGtZo,2,0,2,2,2,0,0
585250534F000000000000000000000000000000,rwCV9A9mzy79hHPZYaqEFe9Svb2kWS2Tyb,2,0,2,2,2,0,0
58474F5400000000000000000000000000000000,rDo3AVUrVBuQvCdJ4dJuKYVPizbHfRJmuf,2,0,2,2,2,0,0
52656453746F6E65000000000000000000000000,rw63ReCxUm7JVbsSehoYbJe6mg5eAjHhAF,2,0,2,2,2,0,0
5852505353000000000000000000000000000000,rK3VVD8aKpPH71iNqxTWE4KMhwaDpZgTWn,2,0,2,2,2,0,0
534B554C4C000000000000000000000000000000,rHdT63dBn7n3oVV97HSDoYJzv27g4iWp1w,2,0,2,2,2,0,0
585250696B610000000000000000000000000000,rUH9DFVrACQfvKRk6j96FbjVwgWZFWpnLA,2,0,2,2,2,0,0
245852504C494E4B000000000000000000000000,rBesTpJCaYvQJhLAEDCVXrGpgeGwpbxDX3,2,0,2,2,2,0,0
59554E4700000000000000000000000000000000,rDK1FK8VXfgUYQmQpfwfFfrYbXAo8vx3Hz,2,0,2,2,2,0,0
NBA,rfHALygLHj6EwfXNSFCSLX6Kp3yfFSpuuP,2,0,2,2,2,0,0
4142544300000000000000000000000000000000,rf3bhzwBFbnccUtUp9ukZis9QLNqvmn9h3,2,0,2,2,2,0,0
4455434B00000000000000000000000000000000,rDsLALrtoNtDyU47tZe4rBa3bC1VsvBfr7,2,0,2,2,2,0,0
4B4F414C00000000000000000000000000000000,rhGzFzps7Sah9aR4Jw6WycHh2fK5FKoQ36,2,0,2,2,2,0,0
4155544F4E4F4D4F555300000000000000000000,rGdQbQicsobQNtBCD49qL6oiMPtFNqhT4P,2,0,2,2,2,0,0
48454C5645540000000000000000000000000000,rMFQnHS57pSfZ1dtw84Qt8Fxex834EcAwR,2,0,2,2,2,0,0
